26/10/2012
V740D9_dispersion1540equalized_TEr20g200 _X	V740D9_dispersion1540equalized_TEr20g200_Y	V740D9_dispersion1540equalized_TEr20g200_Ynorm	dispersionV740D9_1560equalized_TEr20g200 _X	dispersionV740D9_1560equalized_TEr20g200_Y	dispersionV740D9_1560equalized_TEr20g200_Ynorm	dispersionV740D9_1560equalized_noRing _X	dispersionV740D9_1560equalized_noRing_Y	dispersionV740D9_1560equalized_noRing_Ynorm	dispersionV740D9_1560equalized_r20g275 _X	dispersionV740D9_1560equalized_r20g275_Y	dispersionV740D9_1560equalized_r20g275_Ynorm	dispersionV740D9_1560equalized_r20g325 _X	dispersionV740D9_1560equalized_r20g325_Y	dispersionV740D9_1560equalized_r20g325_Ynorm	dispersionV740D9_1560equalized_r20g400 _X	dispersionV740D9_1560equalized_r20g400_Y	dispersionV740D9_1560equalized_r20g400_Ynorm	dispersionV740D9_1560equalized_r20g170g180 _X	dispersionV740D9_1560equalized_r20g170g180_Y	dispersionV740D9_1560equalized_r20g170g180_Ynorm
1.550770E+3	5.977000E+0	-1.740230E+2	1.550770E+3	9.520000E+1	-8.290000E+1				1.550770E+3	8.980000E+1	-8.970000E+1	1.550770E+3	7.546000E+1	-6.184000E+1	1.550770E+3	8.951000E+1	-4.959000E+1	1.550770E+3	1.027000E+2	-7.630000E+1
1.550780E+3	5.844000E+0	-1.741560E+2	1.550780E+3	9.595000E+1	-8.215000E+1				1.550780E+3	9.048000E+1	-8.902000E+1	1.550780E+3	7.718000E+1	-6.012000E+1	1.550780E+3	9.134000E+1	-4.776000E+1	1.550780E+3	1.040000E+2	-7.500000E+1
1.550790E+3	5.641000E+0	-1.743590E+2	1.550790E+3	9.662000E+1	-8.148000E+1				1.550790E+3	9.124000E+1	-8.826000E+1	1.550790E+3	7.867000E+1	-5.863000E+1	1.550790E+3	9.220000E+1	-4.690000E+1	1.550790E+3	1.052000E+2	-7.380000E+1
1.550800E+3	5.539000E+0	-1.744610E+2	1.550800E+3	9.712000E+1	-8.098000E+1				1.550800E+3	9.159000E+1	-8.791000E+1	1.550800E+3	7.964000E+1	-5.766000E+1	1.550800E+3	9.272000E+1	-4.638000E+1	1.550800E+3	1.060000E+2	-7.300000E+1
1.550810E+3	5.766000E+0	-1.742340E+2	1.550810E+3	9.761000E+1	-8.049000E+1				1.550810E+3	9.206000E+1	-8.744000E+1	1.550810E+3	8.054000E+1	-5.676000E+1	1.550810E+3	9.339000E+1	-4.571000E+1	1.550810E+3	1.072000E+2	-7.180000E+1
1.550820E+3	6.133000E+0	-1.738670E+2	1.550820E+3	9.823000E+1	-7.987000E+1				1.550820E+3	9.259000E+1	-8.691000E+1	1.550820E+3	8.160000E+1	-5.570000E+1	1.550820E+3	9.441000E+1	-4.469000E+1	1.550820E+3	1.085000E+2	-7.050000E+1
1.550830E+3	6.305000E+0	-1.736950E+2	1.550830E+3	9.881000E+1	-7.929000E+1				1.550830E+3	9.332000E+1	-8.618000E+1	1.550830E+3	8.259000E+1	-5.471000E+1	1.550830E+3	9.535000E+1	-4.375000E+1	1.550830E+3	1.095000E+2	-6.950000E+1
1.550840E+3	6.461000E+0	-1.735390E+2	1.550840E+3	9.937000E+1	-7.873000E+1				1.550840E+3	9.373000E+1	-8.577000E+1	1.550840E+3	8.350000E+1	-5.380000E+1	1.550840E+3	9.651000E+1	-4.259000E+1	1.550840E+3	1.107000E+2	-6.830000E+1
1.550850E+3	6.727000E+0	-1.732730E+2	1.550850E+3	9.996000E+1	-7.814000E+1				1.550850E+3	9.416000E+1	-8.534000E+1	1.550850E+3	8.425000E+1	-5.305000E+1	1.550850E+3	9.710000E+1	-4.200000E+1	1.550850E+3	1.117000E+2	-6.730000E+1
1.550860E+3	7.242000E+0	-1.727580E+2	1.550860E+3	1.006000E+2	-7.750000E+1				1.550860E+3	9.513000E+1	-8.437000E+1	1.550860E+3	8.518000E+1	-5.212000E+1	1.550860E+3	9.818000E+1	-4.092000E+1	1.550860E+3	1.130000E+2	-6.600000E+1
1.550870E+3	7.828000E+0	-1.721720E+2	1.550870E+3	1.014000E+2	-7.670000E+1				1.550870E+3	9.613000E+1	-8.337000E+1	1.550870E+3	8.627000E+1	-5.103000E+1	1.550870E+3	9.934000E+1	-3.976000E+1	1.550870E+3	1.142000E+2	-6.480000E+1
1.550880E+3	8.289000E+0	-1.717110E+2	1.550880E+3	1.023000E+2	-7.580000E+1				1.550880E+3	9.678000E+1	-8.272000E+1	1.550880E+3	8.706000E+1	-5.024000E+1	1.550880E+3	1.005000E+2	-3.860000E+1	1.550880E+3	1.152000E+2	-6.380000E+1
1.550890E+3	8.734000E+0	-1.712660E+2	1.550890E+3	1.030000E+2	-7.510000E+1				1.550890E+3	9.738000E+1	-8.212000E+1	1.550890E+3	8.777000E+1	-4.953000E+1	1.550890E+3	1.018000E+2	-3.730000E+1	1.550890E+3	1.163000E+2	-6.270000E+1
1.550900E+3	9.445000E+0	-1.705550E+2	1.550900E+3	1.037000E+2	-7.440000E+1				1.550900E+3	9.798000E+1	-8.152000E+1	1.550900E+3	8.860000E+1	-4.870000E+1	1.550900E+3	1.035000E+2	-3.560000E+1	1.550900E+3	1.186000E+2	-6.040000E+1
1.550910E+3	1.007000E+1	-1.699300E+2	1.550910E+3	1.045000E+2	-7.360000E+1				1.550910E+3	9.873000E+1	-8.077000E+1	1.550910E+3	8.967000E+1	-4.763000E+1	1.550910E+3	1.066000E+2	-3.250000E+1	1.550910E+3	1.193000E+2	-5.970000E+1
1.550920E+3	1.052000E+1	-1.694800E+2	1.550920E+3	1.051000E+2	-7.300000E+1				1.550920E+3	9.931000E+1	-8.019000E+1	1.550920E+3	9.030000E+1	-4.700000E+1	1.550920E+3	1.076000E+2	-3.150000E+1	1.550920E+3	1.199000E+2	-5.910000E+1
1.550930E+3	1.084000E+1	-1.691600E+2	1.550930E+3	1.055000E+2	-7.260000E+1				1.550930E+3	9.959000E+1	-7.991000E+1	1.550930E+3	9.073000E+1	-4.657000E+1	1.550930E+3	1.078000E+2	-3.130000E+1	1.550930E+3	1.202000E+2	-5.880000E+1
1.550940E+3	1.143000E+1	-1.685700E+2	1.550940E+3	1.060000E+2	-7.210000E+1				1.550940E+3	9.998000E+1	-7.952000E+1	1.550940E+3	9.121000E+1	-4.609000E+1	1.550940E+3	1.065000E+2	-3.260000E+1	1.550940E+3	1.207000E+2	-5.830000E+1
1.550950E+3	1.227000E+1	-1.677300E+2	1.550950E+3	1.069000E+2	-7.120000E+1				1.550950E+3	1.008000E+2	-7.870000E+1	1.550950E+3	9.243000E+1	-4.487000E+1	1.550950E+3	1.032000E+2	-3.590000E+1	1.550950E+3	1.217000E+2	-5.730000E+1
1.550960E+3	1.303000E+1	-1.669700E+2	1.550960E+3	1.075000E+2	-7.060000E+1				1.550960E+3	1.016000E+2	-7.790000E+1	1.550960E+3	9.310000E+1	-4.420000E+1	1.550960E+3	1.016000E+2	-3.750000E+1	1.550960E+3	1.225000E+2	-5.650000E+1
1.550970E+3	1.363000E+1	-1.663700E+2	1.550970E+3	1.080000E+2	-7.010000E+1				1.550970E+3	1.022000E+2	-7.730000E+1	1.550970E+3	9.358000E+1	-4.372000E+1	1.550970E+3	9.904000E+1	-4.006000E+1	1.550970E+3	1.232000E+2	-5.580000E+1
1.550980E+3	1.492000E+1	-1.650800E+2	1.550980E+3	1.087000E+2	-6.940000E+1				1.550980E+3	1.029000E+2	-7.660000E+1	1.550980E+3	9.394000E+1	-4.336000E+1	1.550980E+3	9.651000E+1	-4.259000E+1	1.550980E+3	1.239000E+2	-5.510000E+1
1.550990E+3	1.552000E+1	-1.644800E+2	1.550990E+3	1.095000E+2	-6.860000E+1				1.550990E+3	1.035000E+2	-7.600000E+1	1.550990E+3	9.417000E+1	-4.313000E+1	1.550990E+3	9.584000E+1	-4.326000E+1	1.550990E+3	1.250000E+2	-5.400000E+1
1.551000E+3	1.602000E+1	-1.639800E+2	1.551000E+3	1.102000E+2	-6.790000E+1				1.551000E+3	1.040000E+2	-7.550000E+1	1.551000E+3	9.438000E+1	-4.292000E+1	1.551000E+3	9.619000E+1	-4.291000E+1	1.551000E+3	1.258000E+2	-5.320000E+1
1.551010E+3	1.637000E+1	-1.636300E+2	1.551010E+3	1.106000E+2	-6.750000E+1				1.551010E+3	1.044000E+2	-7.510000E+1	1.551010E+3	9.454000E+1	-4.276000E+1	1.551010E+3	9.663000E+1	-4.247000E+1	1.551010E+3	1.264000E+2	-5.260000E+1
1.551020E+3	1.680000E+1	-1.632000E+2	1.551020E+3	1.109000E+2	-6.720000E+1				1.551020E+3	1.052000E+2	-7.430000E+1	1.551020E+3	9.473000E+1	-4.257000E+1	1.551020E+3	9.720000E+1	-4.190000E+1	1.551020E+3	1.269000E+2	-5.210000E+1
1.551030E+3	1.750000E+1	-1.625000E+2	1.551030E+3	1.113000E+2	-6.680000E+1				1.551030E+3	1.058000E+2	-7.370000E+1	1.551030E+3	9.513000E+1	-4.217000E+1	1.551030E+3	9.782000E+1	-4.128000E+1	1.551030E+3	1.276000E+2	-5.140000E+1
1.551040E+3	1.874000E+1	-1.612600E+2	1.551040E+3	1.118000E+2	-6.630000E+1				1.551040E+3	1.063000E+2	-7.320000E+1	1.551040E+3	9.566000E+1	-4.164000E+1	1.551040E+3	9.849000E+1	-4.061000E+1	1.551040E+3	1.285000E+2	-5.050000E+1
1.551050E+3	1.921000E+1	-1.607900E+2	1.551050E+3	1.123000E+2	-6.580000E+1				1.551050E+3	1.070000E+2	-7.250000E+1	1.551050E+3	9.606000E+1	-4.124000E+1	1.551050E+3	9.872000E+1	-4.038000E+1	1.551050E+3	1.292000E+2	-4.980000E+1
1.551060E+3	1.967000E+1	-1.603300E+2	1.551060E+3	1.128000E+2	-6.530000E+1				1.551060E+3	1.076000E+2	-7.190000E+1	1.551060E+3	9.634000E+1	-4.096000E+1	1.551060E+3	9.885000E+1	-4.025000E+1	1.551060E+3	1.299000E+2	-4.910000E+1
1.551070E+3	2.038000E+1	-1.596200E+2	1.551070E+3	1.134000E+2	-6.470000E+1				1.551070E+3	1.084000E+2	-7.110000E+1	1.551070E+3	9.660000E+1	-4.070000E+1	1.551070E+3	9.891000E+1	-4.019000E+1	1.551070E+3	1.308000E+2	-4.820000E+1
1.551080E+3	2.175000E+1	-1.582500E+2	1.551080E+3	1.141000E+2	-6.400000E+1				1.551080E+3	1.098000E+2	-6.970000E+1	1.551080E+3	9.671000E+1	-4.059000E+1	1.551080E+3	9.873000E+1	-4.037000E+1	1.551080E+3	1.316000E+2	-4.740000E+1
1.551090E+3	2.222000E+1	-1.577800E+2	1.551090E+3	1.145000E+2	-6.360000E+1				1.551090E+3	1.104000E+2	-6.910000E+1	1.551090E+3	9.677000E+1	-4.053000E+1	1.551090E+3	9.865000E+1	-4.045000E+1	1.551090E+3	1.324000E+2	-4.660000E+1
1.551100E+3	2.229000E+1	-1.577100E+2	1.551100E+3	1.146000E+2	-6.350000E+1				1.551100E+3	1.106000E+2	-6.890000E+1	1.551100E+3	9.681000E+1	-4.049000E+1	1.551100E+3	9.867000E+1	-4.043000E+1	1.551100E+3	1.327000E+2	-4.630000E+1
1.551110E+3	2.235000E+1	-1.576500E+2	1.551110E+3	1.148000E+2	-6.330000E+1				1.551110E+3	1.109000E+2	-6.860000E+1	1.551110E+3	9.676000E+1	-4.054000E+1	1.551110E+3	9.862000E+1	-4.048000E+1	1.551110E+3	1.329000E+2	-4.610000E+1
1.551120E+3	2.266000E+1	-1.573400E+2	1.551120E+3	1.152000E+2	-6.290000E+1				1.551120E+3	1.115000E+2	-6.800000E+1	1.551120E+3	9.663000E+1	-4.067000E+1	1.551120E+3	9.850000E+1	-4.060000E+1	1.551120E+3	1.334000E+2	-4.560000E+1
1.551130E+3	2.301000E+1	-1.569900E+2	1.551130E+3	1.157000E+2	-6.240000E+1				1.551130E+3	1.121000E+2	-6.740000E+1	1.551130E+3	9.644000E+1	-4.086000E+1	1.551130E+3	9.838000E+1	-4.072000E+1	1.551130E+3	1.340000E+2	-4.500000E+1
1.551140E+3	2.339000E+1	-1.566100E+2	1.551140E+3	1.162000E+2	-6.190000E+1				1.551140E+3	1.134000E+2	-6.610000E+1	1.551140E+3	9.633000E+1	-4.097000E+1	1.551140E+3	9.827000E+1	-4.083000E+1	1.551140E+3	1.346000E+2	-4.440000E+1
1.551150E+3	2.387000E+1	-1.561300E+2	1.551150E+3	1.168000E+2	-6.130000E+1				1.551150E+3	1.150000E+2	-6.450000E+1	1.551150E+3	9.629000E+1	-4.101000E+1	1.551150E+3	9.808000E+1	-4.102000E+1	1.551150E+3	1.354000E+2	-4.360000E+1
1.551160E+3	2.454000E+1	-1.554600E+2	1.551160E+3	1.173000E+2	-6.080000E+1				1.551160E+3	1.168000E+2	-6.270000E+1	1.551160E+3	9.631000E+1	-4.099000E+1	1.551160E+3	9.783000E+1	-4.127000E+1	1.551160E+3	1.364000E+2	-4.260000E+1
1.551170E+3	2.502000E+1	-1.549800E+2	1.551170E+3	1.179000E+2	-6.020000E+1				1.551170E+3	1.185000E+2	-6.100000E+1	1.551170E+3	9.632000E+1	-4.098000E+1	1.551170E+3	9.766000E+1	-4.144000E+1	1.551170E+3	1.372000E+2	-4.180000E+1
1.551180E+3	2.531000E+1	-1.546900E+2	1.551180E+3	1.183000E+2	-5.980000E+1				1.551180E+3	1.198000E+2	-5.970000E+1	1.551180E+3	9.633000E+1	-4.097000E+1	1.551180E+3	9.756000E+1	-4.154000E+1	1.551180E+3	1.377000E+2	-4.130000E+1
1.551190E+3	2.581000E+1	-1.541900E+2	1.551190E+3	1.189000E+2	-5.920000E+1				1.551190E+3	1.225000E+2	-5.700000E+1	1.551190E+3	9.631000E+1	-4.099000E+1	1.551190E+3	9.708000E+1	-4.202000E+1	1.551190E+3	1.388000E+2	-4.020000E+1
1.551200E+3	2.648000E+1	-1.535200E+2	1.551200E+3	1.198000E+2	-5.830000E+1				1.551200E+3	1.277000E+2	-5.180000E+1	1.551200E+3	9.627000E+1	-4.103000E+1	1.551200E+3	9.663000E+1	-4.247000E+1	1.551200E+3	1.404000E+2	-3.860000E+1
1.551210E+3	2.720000E+1	-1.528000E+2	1.551210E+3	1.207000E+2	-5.740000E+1				1.551210E+3	1.343000E+2	-4.520000E+1	1.551210E+3	9.623000E+1	-4.107000E+1	1.551210E+3	9.638000E+1	-4.272000E+1	1.551210E+3	1.419000E+2	-3.710000E+1
1.551220E+3	2.784000E+1	-1.521600E+2	1.551220E+3	1.213000E+2	-5.680000E+1				1.551220E+3	1.398000E+2	-3.970000E+1	1.551220E+3	9.616000E+1	-4.114000E+1	1.551220E+3	9.609000E+1	-4.301000E+1	1.551220E+3	1.431000E+2	-3.590000E+1
1.551230E+3	2.870000E+1	-1.513000E+2	1.551230E+3	1.221000E+2	-5.600000E+1				1.551230E+3	1.394000E+2	-4.010000E+1	1.551230E+3	9.588000E+1	-4.142000E+1	1.551230E+3	9.553000E+1	-4.357000E+1	1.551230E+3	1.442000E+2	-3.480000E+1
1.551240E+3	2.997000E+1	-1.500300E+2	1.551240E+3	1.248000E+2	-5.330000E+1				1.551240E+3	1.199000E+2	-5.960000E+1	1.551240E+3	9.541000E+1	-4.189000E+1	1.551240E+3	9.488000E+1	-4.422000E+1	1.551240E+3	1.457000E+2	-3.330000E+1
1.551250E+3	3.177000E+1	-1.482300E+2	1.551250E+3	1.258000E+2	-5.230000E+1				1.551250E+3	5.735000E+1	-1.221500E+2	1.551250E+3	9.500000E+1	-4.230000E+1	1.551250E+3	9.442000E+1	-4.468000E+1	1.551250E+3	1.470000E+2	-3.200000E+1
1.551260E+3	3.255000E+1	-1.474500E+2	1.551260E+3	1.264000E+2	-5.170000E+1				1.551260E+3	4.766000E+1	-1.318400E+2	1.551260E+3	9.473000E+1	-4.257000E+1	1.551260E+3	9.411000E+1	-4.499000E+1	1.551260E+3	1.479000E+2	-3.110000E+1
1.551270E+3	3.372000E+1	-1.462800E+2	1.551270E+3	1.286000E+2	-4.950000E+1				1.551270E+3	5.227000E+1	-1.272300E+2	1.551270E+3	9.451000E+1	-4.279000E+1	1.551270E+3	9.363000E+1	-4.547000E+1	1.551270E+3	1.488000E+2	-3.020000E+1
1.551280E+3	3.529000E+1	-1.447100E+2	1.551280E+3	1.307000E+2	-4.740000E+1				1.551280E+3	5.998000E+1	-1.195200E+2	1.551280E+3	9.433000E+1	-4.297000E+1	1.551280E+3	9.304000E+1	-4.606000E+1	1.551280E+3	1.496000E+2	-2.940000E+1
1.551290E+3	3.665000E+1	-1.433500E+2	1.551290E+3	1.325000E+2	-4.560000E+1				1.551290E+3	7.150000E+1	-1.080000E+2	1.551290E+3	9.416000E+1	-4.314000E+1	1.551290E+3	9.255000E+1	-4.655000E+1	1.551290E+3	1.501000E+2	-2.890000E+1
1.551300E+3	3.798000E+1	-1.420200E+2	1.551300E+3	1.337000E+2	-4.440000E+1				1.551300E+3	7.428000E+1	-1.052200E+2	1.551300E+3	9.402000E+1	-4.328000E+1	1.551300E+3	9.217000E+1	-4.693000E+1	1.551300E+3	1.502000E+2	-2.880000E+1
1.551310E+3	4.016000E+1	-1.398400E+2	1.551310E+3	1.356000E+2	-4.250000E+1				1.551310E+3	7.587000E+1	-1.036300E+2	1.551310E+3	9.390000E+1	-4.340000E+1	1.551310E+3	9.161000E+1	-4.749000E+1	1.551310E+3	1.485000E+2	-3.050000E+1
1.551320E+3	4.295000E+1	-1.370500E+2	1.551320E+3	1.385000E+2	-3.960000E+1				1.551320E+3	7.893000E+1	-1.005700E+2	1.551320E+3	9.373000E+1	-4.357000E+1	1.551320E+3	9.094000E+1	-4.816000E+1	1.551320E+3	1.426000E+2	-3.640000E+1
1.551330E+3	4.630000E+1	-1.337000E+2	1.551330E+3	1.415000E+2	-3.660000E+1				1.551330E+3	7.998000E+1	-9.952000E+1	1.551330E+3	9.352000E+1	-4.378000E+1	1.551330E+3	9.042000E+1	-4.868000E+1	1.551330E+3	1.338000E+2	-4.520000E+1
1.551340E+3	4.879000E+1	-1.312100E+2	1.551340E+3	1.441000E+2	-3.400000E+1				1.551340E+3	8.020000E+1	-9.930000E+1	1.551340E+3	9.332000E+1	-4.398000E+1	1.551340E+3	9.013000E+1	-4.897000E+1	1.551340E+3	1.267000E+2	-5.230000E+1
1.551350E+3	5.195000E+1	-1.280500E+2	1.551350E+3	1.472000E+2	-3.090000E+1				1.551350E+3	8.159000E+1	-9.791000E+1	1.551350E+3	9.302000E+1	-4.428000E+1	1.551350E+3	8.973000E+1	-4.937000E+1	1.551350E+3	1.087000E+2	-7.030000E+1
1.551360E+3	5.891000E+1	-1.210900E+2	1.551360E+3	1.584000E+2	-1.970000E+1				1.551360E+3	8.227000E+1	-9.723000E+1	1.551360E+3	9.246000E+1	-4.484000E+1	1.551360E+3	8.908000E+1	-5.002000E+1	1.551360E+3	8.908000E+1	-8.992000E+1
1.551370E+3	6.823000E+1	-1.117700E+2	1.551370E+3	1.655000E+2	-1.260000E+1				1.551370E+3	8.298000E+1	-9.652000E+1	1.551370E+3	9.192000E+1	-4.538000E+1	1.551370E+3	8.853000E+1	-5.057000E+1	1.551370E+3	7.249000E+1	-1.065100E+2
1.551380E+3	7.597000E+1	-1.040300E+2	1.551380E+3	1.706000E+2	-7.500000E+0				1.551380E+3	8.320000E+1	-9.630000E+1	1.551380E+3	9.142000E+1	-4.588000E+1	1.551380E+3	8.815000E+1	-5.095000E+1	1.551380E+3	5.209000E+1	-1.269100E+2
1.551390E+3	8.600000E+1	-9.400000E+1	1.551390E+3	1.781000E+2	0.000000E+0				1.551390E+3	8.382000E+1	-9.568000E+1	1.551390E+3	9.116000E+1	-4.614000E+1	1.551390E+3	8.783000E+1	-5.127000E+1	1.551390E+3	4.631000E+1	-1.326900E+2
1.551400E+3	1.037000E+2	-7.630000E+1	1.551400E+3	-1.688000E+2	-3.469000E+2				1.551400E+3	8.414000E+1	-9.536000E+1	1.551400E+3	9.089000E+1	-4.641000E+1	1.551400E+3	8.731000E+1	-5.179000E+1	1.551400E+3	4.369000E+1	-1.353100E+2
1.551410E+3	1.315000E+2	-4.850000E+1	1.551410E+3	-1.498000E+2	-3.279000E+2				1.551410E+3	8.438000E+1	-9.512000E+1	1.551410E+3	9.067000E+1	-4.663000E+1	1.551410E+3	8.668000E+1	-5.242000E+1	1.551410E+3	4.298000E+1	-1.360200E+2
1.551420E+3	1.583000E+2	-2.170000E+1	1.551420E+3	-1.250000E+2	-3.031000E+2				1.551420E+3	8.449000E+1	-9.501000E+1	1.551420E+3	9.054000E+1	-4.676000E+1	1.551420E+3	8.616000E+1	-5.294000E+1	1.551420E+3	4.316000E+1	-1.358400E+2
1.551430E+3	-1.773000E+2	-3.573000E+2	1.551430E+3	-9.830000E+1	-2.764000E+2				1.551430E+3	8.459000E+1	-9.491000E+1	1.551430E+3	9.038000E+1	-4.692000E+1	1.551430E+3	8.564000E+1	-5.346000E+1	1.551430E+3	4.357000E+1	-1.354300E+2
1.551440E+3	-1.500000E+2	-3.300000E+2	1.551440E+3	-6.605000E+1	-2.441500E+2				1.551440E+3	8.473000E+1	-9.477000E+1	1.551440E+3	8.995000E+1	-4.735000E+1	1.551440E+3	8.516000E+1	-5.394000E+1	1.551440E+3	4.403000E+1	-1.349700E+2
1.551450E+3	-1.204000E+2	-3.004000E+2	1.551450E+3	-2.949000E+1	-2.075900E+2				1.551450E+3	8.481000E+1	-9.469000E+1	1.551450E+3	8.949000E+1	-4.781000E+1	1.551450E+3	8.473000E+1	-5.437000E+1	1.551450E+3	4.445000E+1	-1.345500E+2
1.551460E+3	-1.055000E+2	-2.855000E+2	1.551460E+3	-1.214000E+1	-1.902400E+2				1.551460E+3	8.477000E+1	-9.473000E+1	1.551460E+3	8.902000E+1	-4.828000E+1	1.551460E+3	8.429000E+1	-5.481000E+1	1.551460E+3	4.474000E+1	-1.342600E+2
1.551470E+3	-9.476000E+1	-2.747600E+2	1.551470E+3	8.672000E-1	-1.772328E+2				1.551470E+3	8.460000E+1	-9.490000E+1	1.551470E+3	8.856000E+1	-4.874000E+1	1.551470E+3	8.393000E+1	-5.517000E+1	1.551470E+3	4.534000E+1	-1.336600E+2
1.551480E+3	-8.439000E+1	-2.643900E+2	1.551480E+3	7.531000E+0	-1.705690E+2				1.551480E+3	8.431000E+1	-9.519000E+1	1.551480E+3	8.816000E+1	-4.914000E+1	1.551480E+3	8.363000E+1	-5.547000E+1	1.551480E+3	4.620000E+1	-1.328000E+2
1.551490E+3	-7.970000E+1	-2.597000E+2	1.551490E+3	1.169000E+1	-1.664100E+2				1.551490E+3	8.414000E+1	-9.536000E+1	1.551490E+3	8.791000E+1	-4.939000E+1	1.551490E+3	8.350000E+1	-5.560000E+1	1.551490E+3	4.670000E+1	-1.323000E+2
1.551500E+3	-7.908000E+1	-2.590800E+2	1.551500E+3	1.523000E+1	-1.628700E+2				1.551500E+3	8.414000E+1	-9.536000E+1	1.551500E+3	8.783000E+1	-4.947000E+1	1.551500E+3	8.358000E+1	-5.552000E+1	1.551500E+3	4.660000E+1	-1.324000E+2
1.551510E+3	-7.734000E+1	-2.573400E+2	1.551510E+3	2.060000E+1	-1.575000E+2				1.551510E+3	8.422000E+1	-9.528000E+1	1.551510E+3	8.777000E+1	-4.953000E+1	1.551510E+3	8.356000E+1	-5.554000E+1	1.551510E+3	4.697000E+1	-1.320300E+2
1.551520E+3	-7.243000E+1	-2.524300E+2	1.551520E+3	2.914000E+1	-1.489600E+2				1.551520E+3	8.425000E+1	-9.525000E+1	1.551520E+3	8.740000E+1	-4.990000E+1	1.551520E+3	8.329000E+1	-5.581000E+1	1.551520E+3	4.812000E+1	-1.308800E+2
1.551530E+3	-6.661000E+1	-2.466100E+2	1.551530E+3	3.623000E+1	-1.418700E+2				1.551530E+3	8.401000E+1	-9.549000E+1	1.551530E+3	8.719000E+1	-5.011000E+1	1.551530E+3	8.300000E+1	-5.610000E+1	1.551530E+3	4.961000E+1	-1.293900E+2
1.551540E+3	-6.265000E+1	-2.426500E+2	1.551540E+3	4.310000E+1	-1.350000E+2				1.551540E+3	8.396000E+1	-9.554000E+1	1.551540E+3	8.701000E+1	-5.029000E+1	1.551540E+3	8.283000E+1	-5.627000E+1	1.551540E+3	5.174000E+1	-1.272600E+2
1.551550E+3	-5.976000E+1	-2.397600E+2	1.551550E+3	4.709000E+1	-1.310100E+2				1.551550E+3	8.404000E+1	-9.546000E+1	1.551550E+3	8.691000E+1	-5.039000E+1	1.551550E+3	8.256000E+1	-5.654000E+1	1.551550E+3	5.281000E+1	-1.261900E+2
1.551560E+3	-5.697000E+1	-2.369700E+2	1.551560E+3	5.077000E+1	-1.273300E+2				1.551560E+3	8.400000E+1	-9.550000E+1	1.551560E+3	8.673000E+1	-5.057000E+1	1.551560E+3	8.213000E+1	-5.697000E+1	1.551560E+3	5.370000E+1	-1.253000E+2
1.551570E+3	-5.423000E+1	-2.342300E+2	1.551570E+3	5.416000E+1	-1.239400E+2				1.551570E+3	8.400000E+1	-9.550000E+1	1.551570E+3	8.641000E+1	-5.089000E+1	1.551570E+3	8.145000E+1	-5.765000E+1	1.551570E+3	5.455000E+1	-1.244500E+2
1.551580E+3	-5.233000E+1	-2.323300E+2	1.551580E+3	5.645000E+1	-1.216500E+2				1.551580E+3	8.402000E+1	-9.548000E+1	1.551580E+3	8.598000E+1	-5.132000E+1	1.551580E+3	8.128000E+1	-5.782000E+1	1.551580E+3	5.539000E+1	-1.236100E+2
1.551590E+3	-4.973000E+1	-2.297300E+2	1.551590E+3	5.859000E+1	-1.195100E+2				1.551590E+3	8.400000E+1	-9.550000E+1	1.551590E+3	8.577000E+1	-5.153000E+1	1.551590E+3	8.114000E+1	-5.796000E+1	1.551590E+3	5.616000E+1	-1.228400E+2
1.551600E+3	-4.873000E+1	-2.287300E+2	1.551600E+3	5.960000E+1	-1.185000E+2				1.551600E+3	8.396000E+1	-9.554000E+1	1.551600E+3	8.554000E+1	-5.176000E+1	1.551600E+3	8.105000E+1	-5.805000E+1	1.551600E+3	5.709000E+1	-1.219100E+2
1.551610E+3	-4.818000E+1	-2.281800E+2	1.551610E+3	6.020000E+1	-1.179000E+2				1.551610E+3	8.387000E+1	-9.563000E+1	1.551610E+3	8.522000E+1	-5.208000E+1	1.551610E+3	8.104000E+1	-5.806000E+1	1.551610E+3	5.830000E+1	-1.207000E+2
1.551620E+3	-4.788000E+1	-2.278800E+2	1.551620E+3	6.075000E+1	-1.173500E+2				1.551620E+3	8.366000E+1	-9.584000E+1	1.551620E+3	8.510000E+1	-5.220000E+1	1.551620E+3	8.108000E+1	-5.802000E+1	1.551620E+3	5.913000E+1	-1.198700E+2
1.551630E+3	-4.791000E+1	-2.279100E+2	1.551630E+3	6.167000E+1	-1.164300E+2				1.551630E+3	8.362000E+1	-9.588000E+1	1.551630E+3	8.498000E+1	-5.232000E+1	1.551630E+3	8.106000E+1	-5.804000E+1	1.551630E+3	5.931000E+1	-1.196900E+2
1.551640E+3	-4.788000E+1	-2.278800E+2	1.551640E+3	6.438000E+1	-1.137200E+2				1.551640E+3	8.359000E+1	-9.591000E+1	1.551640E+3	8.480000E+1	-5.250000E+1	1.551640E+3	8.105000E+1	-5.805000E+1	1.551640E+3	5.977000E+1	-1.192300E+2
1.551650E+3	-4.770000E+1	-2.277000E+2	1.551650E+3	6.538000E+1	-1.127200E+2				1.551650E+3	8.355000E+1	-9.595000E+1	1.551650E+3	8.463000E+1	-5.267000E+1	1.551650E+3	8.109000E+1	-5.801000E+1	1.551650E+3	6.025000E+1	-1.187500E+2
