24/10/2012
V740D9_TEr20g200 _X	V740D9_TEr20g200_Y	V740D9_TEr20g200_Ynorm	V740D9_TEnoRing _X	V740D9_TEnoRing_Y	V740D9_TEnoRing_Ynorm	V740D9_TEr20g275 _X	V740D9_TEr20g275_Y	V740D9_TEr20g275_Ynorm	V740D9_TEr20g325 _X	V740D9_TEr20g325_Y	V740D9_TEr20g325_Ynorm	V740D9_TEr20g400 _X	V740D9_TEr20g400_Y	V740D9_TEr20g400_Ynorm	V740D9_TEr20g170g180 _X	V740D9_TEr20g170g180_Y	V740D9_TEr20g170g180_Ynorm
1.541790E+3	-3.133300E+1	-1.593000E+0	1.541790E+3	-3.166200E+1	-1.351000E+0	1.541790E+3	-3.132500E+1	-1.004000E+0	1.541790E+3	-3.142000E+1	-1.121000E+0	1.541790E+3	-3.171500E+1	-1.431000E+0	1.541790E+3	-3.189900E+1	-1.407000E+0
1.541800E+3	-3.132300E+1	-1.583000E+0	1.541800E+3	-3.166900E+1	-1.358000E+0	1.541800E+3	-3.134100E+1	-1.020000E+0	1.541800E+3	-3.143000E+1	-1.131000E+0	1.541800E+3	-3.173900E+1	-1.455000E+0	1.541800E+3	-3.191500E+1	-1.423000E+0
1.541810E+3	-3.129200E+1	-1.552000E+0	1.541810E+3	-3.166800E+1	-1.357000E+0	1.541810E+3	-3.134600E+1	-1.025000E+0	1.541810E+3	-3.143200E+1	-1.133000E+0	1.541810E+3	-3.174500E+1	-1.461000E+0	1.541810E+3	-3.192600E+1	-1.434000E+0
1.541820E+3	-3.130800E+1	-1.568000E+0	1.541820E+3	-3.169900E+1	-1.388000E+0	1.541820E+3	-3.132500E+1	-1.004000E+0	1.541820E+3	-3.146800E+1	-1.169000E+0	1.541820E+3	-3.172300E+1	-1.439000E+0	1.541820E+3	-3.193200E+1	-1.440000E+0
1.541830E+3	-3.132500E+1	-1.585000E+0	1.541830E+3	-3.175300E+1	-1.442000E+0	1.541830E+3	-3.136100E+1	-1.040000E+0	1.541830E+3	-3.146400E+1	-1.165000E+0	1.541830E+3	-3.173200E+1	-1.448000E+0	1.541830E+3	-3.196800E+1	-1.476000E+0
1.541840E+3	-3.133500E+1	-1.595000E+0	1.541840E+3	-3.174300E+1	-1.432000E+0	1.541840E+3	-3.138600E+1	-1.065000E+0	1.541840E+3	-3.151200E+1	-1.213000E+0	1.541840E+3	-3.175500E+1	-1.471000E+0	1.541840E+3	-3.199200E+1	-1.500000E+0
1.541850E+3	-3.133000E+1	-1.590000E+0	1.541850E+3	-3.174500E+1	-1.434000E+0	1.541850E+3	-3.139600E+1	-1.075000E+0	1.541850E+3	-3.164500E+1	-1.346000E+0	1.541850E+3	-3.179400E+1	-1.510000E+0	1.541850E+3	-3.205000E+1	-1.558000E+0
1.541860E+3	-3.129500E+1	-1.555000E+0	1.541860E+3	-3.173900E+1	-1.428000E+0	1.541860E+3	-3.142700E+1	-1.106000E+0	1.541860E+3	-3.197900E+1	-1.680000E+0	1.541860E+3	-3.178900E+1	-1.505000E+0	1.541860E+3	-3.203900E+1	-1.547000E+0
1.541870E+3	-3.130000E+1	-1.560000E+0	1.541870E+3	-3.173700E+1	-1.426000E+0	1.541870E+3	-3.146100E+1	-1.140000E+0	1.541870E+3	-3.243700E+1	-2.138000E+0	1.541870E+3	-3.181800E+1	-1.534000E+0	1.541870E+3	-3.203400E+1	-1.542000E+0
1.541880E+3	-3.131500E+1	-1.575000E+0	1.541880E+3	-3.171200E+1	-1.401000E+0	1.541880E+3	-3.144900E+1	-1.128000E+0	1.541880E+3	-3.315400E+1	-2.855000E+0	1.541880E+3	-3.179800E+1	-1.514000E+0	1.541880E+3	-3.202100E+1	-1.529000E+0
1.541890E+3	-3.128100E+1	-1.541000E+0	1.541890E+3	-3.166700E+1	-1.356000E+0	1.541890E+3	-3.143400E+1	-1.113000E+0	1.541890E+3	-3.402000E+1	-3.721000E+0	1.541890E+3	-3.176900E+1	-1.485000E+0	1.541890E+3	-3.198500E+1	-1.493000E+0
1.541900E+3	-3.128400E+1	-1.544000E+0	1.541900E+3	-3.164800E+1	-1.337000E+0	1.541900E+3	-3.143800E+1	-1.117000E+0	1.541900E+3	-3.361900E+1	-3.320000E+0	1.541900E+3	-3.176500E+1	-1.481000E+0	1.541900E+3	-3.192200E+1	-1.430000E+0
1.541910E+3	-3.130000E+1	-1.560000E+0	1.541910E+3	-3.161000E+1	-1.299000E+0	1.541910E+3	-3.143700E+1	-1.116000E+0	1.541910E+3	-3.325500E+1	-2.956000E+0	1.541910E+3	-3.178100E+1	-1.497000E+0	1.541910E+3	-3.192400E+1	-1.432000E+0
1.541920E+3	-3.130700E+1	-1.567000E+0	1.541920E+3	-3.162500E+1	-1.314000E+0	1.541920E+3	-3.143900E+1	-1.118000E+0	1.541920E+3	-3.312500E+1	-2.826000E+0	1.541920E+3	-3.178700E+1	-1.503000E+0	1.541920E+3	-3.193700E+1	-1.445000E+0
1.541930E+3	-3.128600E+1	-1.546000E+0	1.541930E+3	-3.168100E+1	-1.370000E+0	1.541930E+3	-3.144400E+1	-1.123000E+0	1.541930E+3	-3.367300E+1	-3.374000E+0	1.541930E+3	-3.175600E+1	-1.472000E+0	1.541930E+3	-3.195700E+1	-1.465000E+0
1.541940E+3	-3.129600E+1	-1.556000E+0	1.541940E+3	-3.168700E+1	-1.376000E+0	1.541940E+3	-3.145200E+1	-1.131000E+0	1.541940E+3	-3.415000E+1	-3.851000E+0	1.541940E+3	-3.173200E+1	-1.448000E+0	1.541940E+3	-3.198400E+1	-1.492000E+0
1.541950E+3	-3.130700E+1	-1.567000E+0	1.541950E+3	-3.168700E+1	-1.376000E+0	1.541950E+3	-3.146300E+1	-1.142000E+0	1.541950E+3	-3.371500E+1	-3.416000E+0	1.541950E+3	-3.174500E+1	-1.461000E+0	1.541950E+3	-3.205000E+1	-1.558000E+0
1.541960E+3	-3.129700E+1	-1.557000E+0	1.541960E+3	-3.166600E+1	-1.355000E+0	1.541960E+3	-3.145200E+1	-1.131000E+0	1.541960E+3	-3.318800E+1	-2.889000E+0	1.541960E+3	-3.174800E+1	-1.464000E+0	1.541960E+3	-3.205600E+1	-1.564000E+0
1.541970E+3	-3.127400E+1	-1.534000E+0	1.541970E+3	-3.167100E+1	-1.360000E+0	1.541970E+3	-3.146600E+1	-1.145000E+0	1.541970E+3	-3.246100E+1	-2.162000E+0	1.541970E+3	-3.176900E+1	-1.485000E+0	1.541970E+3	-3.206200E+1	-1.570000E+0
1.541980E+3	-3.126000E+1	-1.520000E+0	1.541980E+3	-3.166400E+1	-1.353000E+0	1.541980E+3	-3.148400E+1	-1.163000E+0	1.541980E+3	-3.180100E+1	-1.502000E+0	1.541980E+3	-3.174500E+1	-1.461000E+0	1.541980E+3	-3.202000E+1	-1.528000E+0
1.541990E+3	-3.124400E+1	-1.504000E+0	1.541990E+3	-3.163800E+1	-1.327000E+0	1.541990E+3	-3.146500E+1	-1.144000E+0	1.541990E+3	-3.156200E+1	-1.263000E+0	1.541990E+3	-3.173200E+1	-1.448000E+0	1.541990E+3	-3.200500E+1	-1.513000E+0
1.542000E+3	-3.125800E+1	-1.518000E+0	1.542000E+3	-3.160300E+1	-1.292000E+0	1.542000E+3	-3.146000E+1	-1.139000E+0	1.542000E+3	-3.147100E+1	-1.172000E+0	1.542000E+3	-3.172600E+1	-1.442000E+0	1.542000E+3	-3.199000E+1	-1.498000E+0
1.542010E+3	-3.123800E+1	-1.498000E+0	1.542010E+3	-3.160500E+1	-1.294000E+0	1.542010E+3	-3.145000E+1	-1.129000E+0	1.542010E+3	-3.142500E+1	-1.126000E+0	1.542010E+3	-3.174500E+1	-1.461000E+0	1.542010E+3	-3.198700E+1	-1.495000E+0
1.542020E+3	-3.126800E+1	-1.528000E+0	1.542020E+3	-3.160200E+1	-1.291000E+0	1.542020E+3	-3.143000E+1	-1.109000E+0	1.542020E+3	-3.135100E+1	-1.052000E+0	1.542020E+3	-3.177200E+1	-1.488000E+0	1.542020E+3	-3.199100E+1	-1.499000E+0
1.542030E+3	-3.127100E+1	-1.531000E+0	1.542030E+3	-3.157300E+1	-1.262000E+0	1.542030E+3	-3.143800E+1	-1.117000E+0	1.542030E+3	-3.134400E+1	-1.045000E+0	1.542030E+3	-3.173700E+1	-1.453000E+0	1.542030E+3	-3.198100E+1	-1.489000E+0
1.542040E+3	-3.126500E+1	-1.525000E+0	1.542040E+3	-3.156500E+1	-1.254000E+0	1.542040E+3	-3.139900E+1	-1.078000E+0	1.542040E+3	-3.135300E+1	-1.054000E+0	1.542040E+3	-3.171800E+1	-1.434000E+0	1.542040E+3	-3.201200E+1	-1.520000E+0
1.542050E+3	-3.127000E+1	-1.530000E+0	1.542050E+3	-3.158500E+1	-1.274000E+0	1.542050E+3	-3.139200E+1	-1.071000E+0	1.542050E+3	-3.133700E+1	-1.038000E+0	1.542050E+3	-3.172300E+1	-1.439000E+0	1.542050E+3	-3.204700E+1	-1.555000E+0
1.542060E+3	-3.129600E+1	-1.556000E+0	1.542060E+3	-3.162300E+1	-1.312000E+0	1.542060E+3	-3.137500E+1	-1.054000E+0	1.542060E+3	-3.128300E+1	-9.840000E-1	1.542060E+3	-3.174400E+1	-1.460000E+0	1.542060E+3	-3.213300E+1	-1.641000E+0
1.542070E+3	-3.128600E+1	-1.546000E+0	1.542070E+3	-3.161700E+1	-1.306000E+0	1.542070E+3	-3.140900E+1	-1.088000E+0	1.542070E+3	-3.127900E+1	-9.800000E-1	1.542070E+3	-3.179100E+1	-1.507000E+0	1.542070E+3	-3.217100E+1	-1.679000E+0
1.542080E+3	-3.127900E+1	-1.539000E+0	1.542080E+3	-3.161500E+1	-1.304000E+0	1.542080E+3	-3.143900E+1	-1.118000E+0	1.542080E+3	-3.128600E+1	-9.870000E-1	1.542080E+3	-3.174000E+1	-1.456000E+0	1.542080E+3	-3.221000E+1	-1.718000E+0
1.542090E+3	-3.127300E+1	-1.533000E+0	1.542090E+3	-3.159500E+1	-1.284000E+0	1.542090E+3	-3.141800E+1	-1.097000E+0	1.542090E+3	-3.128300E+1	-9.840000E-1	1.542090E+3	-3.174100E+1	-1.457000E+0	1.542090E+3	-3.218300E+1	-1.691000E+0
1.542100E+3	-3.126100E+1	-1.521000E+0	1.542100E+3	-3.160300E+1	-1.292000E+0	1.542100E+3	-3.138500E+1	-1.064000E+0	1.542100E+3	-3.125900E+1	-9.600000E-1	1.542100E+3	-3.172800E+1	-1.444000E+0	1.542100E+3	-3.213600E+1	-1.644000E+0
1.542110E+3	-3.128700E+1	-1.547000E+0	1.542110E+3	-3.159000E+1	-1.279000E+0	1.542110E+3	-3.140500E+1	-1.084000E+0	1.542110E+3	-3.127400E+1	-9.750000E-1	1.542110E+3	-3.175800E+1	-1.474000E+0	1.542110E+3	-3.213800E+1	-1.646000E+0
1.542120E+3	-3.131600E+1	-1.576000E+0	1.542120E+3	-3.163600E+1	-1.325000E+0	1.542120E+3	-3.141900E+1	-1.098000E+0	1.542120E+3	-3.132600E+1	-1.027000E+0	1.542120E+3	-3.176200E+1	-1.478000E+0	1.542120E+3	-3.213700E+1	-1.645000E+0
1.542130E+3	-3.130000E+1	-1.560000E+0	1.542130E+3	-3.163300E+1	-1.322000E+0	1.542130E+3	-3.140200E+1	-1.081000E+0	1.542130E+3	-3.132300E+1	-1.024000E+0	1.542130E+3	-3.176000E+1	-1.476000E+0	1.542130E+3	-3.213100E+1	-1.639000E+0
1.542140E+3	-3.127200E+1	-1.532000E+0	1.542140E+3	-3.161400E+1	-1.303000E+0	1.542140E+3	-3.138900E+1	-1.068000E+0	1.542140E+3	-3.129900E+1	-1.000000E+0	1.542140E+3	-3.177200E+1	-1.488000E+0	1.542140E+3	-3.213400E+1	-1.642000E+0
1.542150E+3	-3.128900E+1	-1.549000E+0	1.542150E+3	-3.164500E+1	-1.334000E+0	1.542150E+3	-3.135500E+1	-1.034000E+0	1.542150E+3	-3.124200E+1	-9.430000E-1	1.542150E+3	-3.187700E+1	-1.593000E+0	1.542150E+3	-3.213900E+1	-1.647000E+0
1.542160E+3	-3.133100E+1	-1.591000E+0	1.542160E+3	-3.161000E+1	-1.299000E+0	1.542160E+3	-3.139500E+1	-1.074000E+0	1.542160E+3	-3.126200E+1	-9.630000E-1	1.542160E+3	-3.192800E+1	-1.644000E+0	1.542160E+3	-3.216800E+1	-1.676000E+0
1.542170E+3	-3.132800E+1	-1.588000E+0	1.542170E+3	-3.159500E+1	-1.284000E+0	1.542170E+3	-3.139900E+1	-1.078000E+0	1.542170E+3	-3.127800E+1	-9.790000E-1	1.542170E+3	-3.209600E+1	-1.812000E+0	1.542170E+3	-3.224100E+1	-1.749000E+0
1.542180E+3	-3.132400E+1	-1.584000E+0	1.542180E+3	-3.161400E+1	-1.303000E+0	1.542180E+3	-3.138900E+1	-1.068000E+0	1.542180E+3	-3.127700E+1	-9.780000E-1	1.542180E+3	-3.257000E+1	-2.286000E+0	1.542180E+3	-3.230000E+1	-1.808000E+0
1.542190E+3	-3.134300E+1	-1.603000E+0	1.542190E+3	-3.161200E+1	-1.301000E+0	1.542190E+3	-3.138500E+1	-1.064000E+0	1.542190E+3	-3.124200E+1	-9.430000E-1	1.542190E+3	-3.268400E+1	-2.400000E+0	1.542190E+3	-3.240000E+1	-1.908000E+0
1.542200E+3	-3.132500E+1	-1.585000E+0	1.542200E+3	-3.161500E+1	-1.304000E+0	1.542200E+3	-3.143300E+1	-1.112000E+0	1.542200E+3	-3.123800E+1	-9.390000E-1	1.542200E+3	-3.236800E+1	-2.084000E+0	1.542200E+3	-3.249900E+1	-2.007000E+0
1.542210E+3	-3.130600E+1	-1.566000E+0	1.542210E+3	-3.163900E+1	-1.328000E+0	1.542210E+3	-3.141200E+1	-1.091000E+0	1.542210E+3	-3.124400E+1	-9.450000E-1	1.542210E+3	-3.242800E+1	-2.144000E+0	1.542210E+3	-3.240200E+1	-1.910000E+0
1.542220E+3	-3.130700E+1	-1.567000E+0	1.542220E+3	-3.164800E+1	-1.337000E+0	1.542220E+3	-3.137300E+1	-1.052000E+0	1.542220E+3	-3.125400E+1	-9.550000E-1	1.542220E+3	-3.269600E+1	-2.412000E+0	1.542220E+3	-3.230600E+1	-1.814000E+0
1.542230E+3	-3.129500E+1	-1.555000E+0	1.542230E+3	-3.163800E+1	-1.327000E+0	1.542230E+3	-3.138000E+1	-1.059000E+0	1.542230E+3	-3.126100E+1	-9.620000E-1	1.542230E+3	-3.263200E+1	-2.348000E+0	1.542230E+3	-3.229100E+1	-1.799000E+0
1.542240E+3	-3.127500E+1	-1.535000E+0	1.542240E+3	-3.161600E+1	-1.305000E+0	1.542240E+3	-3.144200E+1	-1.121000E+0	1.542240E+3	-3.126900E+1	-9.700000E-1	1.542240E+3	-3.233400E+1	-2.050000E+0	1.542240E+3	-3.230700E+1	-1.815000E+0
1.542250E+3	-3.128300E+1	-1.543000E+0	1.542250E+3	-3.161700E+1	-1.306000E+0	1.542250E+3	-3.146200E+1	-1.141000E+0	1.542250E+3	-3.125800E+1	-9.590000E-1	1.542250E+3	-3.212600E+1	-1.842000E+0	1.542250E+3	-3.233700E+1	-1.845000E+0
1.542260E+3	-3.134000E+1	-1.600000E+0	1.542260E+3	-3.161000E+1	-1.299000E+0	1.542260E+3	-3.148600E+1	-1.165000E+0	1.542260E+3	-3.124400E+1	-9.450000E-1	1.542260E+3	-3.186500E+1	-1.581000E+0	1.542260E+3	-3.246000E+1	-1.968000E+0
1.542270E+3	-3.137400E+1	-1.634000E+0	1.542270E+3	-3.160200E+1	-1.291000E+0	1.542270E+3	-3.145600E+1	-1.135000E+0	1.542270E+3	-3.125600E+1	-9.570000E-1	1.542270E+3	-3.181400E+1	-1.530000E+0	1.542270E+3	-3.250500E+1	-2.013000E+0
1.542280E+3	-3.140000E+1	-1.660000E+0	1.542280E+3	-3.160200E+1	-1.291000E+0	1.542280E+3	-3.146300E+1	-1.142000E+0	1.542280E+3	-3.123500E+1	-9.360000E-1	1.542280E+3	-3.175800E+1	-1.474000E+0	1.542280E+3	-3.258100E+1	-2.089000E+0
1.542290E+3	-3.138300E+1	-1.643000E+0	1.542290E+3	-3.162800E+1	-1.317000E+0	1.542290E+3	-3.146700E+1	-1.146000E+0	1.542290E+3	-3.123800E+1	-9.390000E-1	1.542290E+3	-3.175400E+1	-1.470000E+0	1.542290E+3	-3.267900E+1	-2.187000E+0
1.542300E+3	-3.137600E+1	-1.636000E+0	1.542300E+3	-3.160800E+1	-1.297000E+0	1.542300E+3	-3.149500E+1	-1.174000E+0	1.542300E+3	-3.123000E+1	-9.310000E-1	1.542300E+3	-3.174800E+1	-1.464000E+0	1.542300E+3	-3.277700E+1	-2.285000E+0
1.542310E+3	-3.134300E+1	-1.603000E+0	1.542310E+3	-3.160800E+1	-1.297000E+0	1.542310E+3	-3.153400E+1	-1.213000E+0	1.542310E+3	-3.122400E+1	-9.250000E-1	1.542310E+3	-3.172100E+1	-1.437000E+0	1.542310E+3	-3.281100E+1	-2.319000E+0
1.542320E+3	-3.133500E+1	-1.595000E+0	1.542320E+3	-3.162900E+1	-1.318000E+0	1.542320E+3	-3.155700E+1	-1.236000E+0	1.542320E+3	-3.121600E+1	-9.170000E-1	1.542320E+3	-3.171100E+1	-1.427000E+0	1.542320E+3	-3.282500E+1	-2.333000E+0
1.542330E+3	-3.134100E+1	-1.601000E+0	1.542330E+3	-3.164800E+1	-1.337000E+0	1.542330E+3	-3.159500E+1	-1.274000E+0	1.542330E+3	-3.122000E+1	-9.210000E-1	1.542330E+3	-3.172000E+1	-1.436000E+0	1.542330E+3	-3.283800E+1	-2.346000E+0
1.542340E+3	-3.131600E+1	-1.576000E+0	1.542340E+3	-3.162300E+1	-1.312000E+0	1.542340E+3	-3.163900E+1	-1.318000E+0	1.542340E+3	-3.119000E+1	-8.910000E-1	1.542340E+3	-3.170200E+1	-1.418000E+0	1.542340E+3	-3.286300E+1	-2.371000E+0
1.542350E+3	-3.128700E+1	-1.547000E+0	1.542350E+3	-3.156700E+1	-1.256000E+0	1.542350E+3	-3.176000E+1	-1.439000E+0	1.542350E+3	-3.121600E+1	-9.170000E-1	1.542350E+3	-3.168700E+1	-1.403000E+0	1.542350E+3	-3.292500E+1	-2.433000E+0
1.542360E+3	-3.132600E+1	-1.586000E+0	1.542360E+3	-3.157400E+1	-1.263000E+0	1.542360E+3	-3.190500E+1	-1.584000E+0	1.542360E+3	-3.121800E+1	-9.190000E-1	1.542360E+3	-3.171900E+1	-1.435000E+0	1.542360E+3	-3.300100E+1	-2.509000E+0
1.542370E+3	-3.134300E+1	-1.603000E+0	1.542370E+3	-3.155100E+1	-1.240000E+0	1.542370E+3	-3.198400E+1	-1.663000E+0	1.542370E+3	-3.119600E+1	-8.970000E-1	1.542370E+3	-3.172500E+1	-1.441000E+0	1.542370E+3	-3.306400E+1	-2.572000E+0
1.542380E+3	-3.135800E+1	-1.618000E+0	1.542380E+3	-3.157300E+1	-1.262000E+0	1.542380E+3	-3.220100E+1	-1.880000E+0	1.542380E+3	-3.122300E+1	-9.240000E-1	1.542380E+3	-3.172500E+1	-1.441000E+0	1.542380E+3	-3.320800E+1	-2.716000E+0
1.542390E+3	-3.139000E+1	-1.650000E+0	1.542390E+3	-3.155900E+1	-1.248000E+0	1.542390E+3	-3.298400E+1	-2.663000E+0	1.542390E+3	-3.126100E+1	-9.620000E-1	1.542390E+3	-3.169600E+1	-1.412000E+0	1.542390E+3	-3.350000E+1	-3.008000E+0
1.542400E+3	-3.138100E+1	-1.641000E+0	1.542400E+3	-3.152000E+1	-1.209000E+0	1.542400E+3	-3.395100E+1	-3.630000E+0	1.542400E+3	-3.125500E+1	-9.560000E-1	1.542400E+3	-3.168800E+1	-1.404000E+0	1.542400E+3	-3.373100E+1	-3.239000E+0
1.542410E+3	-3.136600E+1	-1.626000E+0	1.542410E+3	-3.152300E+1	-1.212000E+0	1.542410E+3	-3.475300E+1	-4.432000E+0	1.542410E+3	-3.125500E+1	-9.560000E-1	1.542410E+3	-3.169400E+1	-1.410000E+0	1.542410E+3	-3.381100E+1	-3.319000E+0
1.542420E+3	-3.134400E+1	-1.604000E+0	1.542420E+3	-3.154200E+1	-1.231000E+0	1.542420E+3	-3.587900E+1	-5.558000E+0	1.542420E+3	-3.121400E+1	-9.150000E-1	1.542420E+3	-3.173200E+1	-1.448000E+0	1.542420E+3	-3.391500E+1	-3.423000E+0
1.542430E+3	-3.136300E+1	-1.623000E+0	1.542430E+3	-3.157600E+1	-1.265000E+0	1.542430E+3	-3.605900E+1	-5.738000E+0	1.542430E+3	-3.122300E+1	-9.240000E-1	1.542430E+3	-3.171400E+1	-1.430000E+0	1.542430E+3	-3.413600E+1	-3.644000E+0
1.542440E+3	-3.135900E+1	-1.619000E+0	1.542440E+3	-3.159000E+1	-1.279000E+0	1.542440E+3	-3.519400E+1	-4.873000E+0	1.542440E+3	-3.124300E+1	-9.440000E-1	1.542440E+3	-3.170400E+1	-1.420000E+0	1.542440E+3	-3.432400E+1	-3.832000E+0
1.542450E+3	-3.136500E+1	-1.625000E+0	1.542450E+3	-3.157800E+1	-1.267000E+0	1.542450E+3	-3.471500E+1	-4.394000E+0	1.542450E+3	-3.122500E+1	-9.260000E-1	1.542450E+3	-3.168800E+1	-1.404000E+0	1.542450E+3	-3.444600E+1	-3.954000E+0
1.542460E+3	-3.137400E+1	-1.634000E+0	1.542460E+3	-3.157400E+1	-1.263000E+0	1.542460E+3	-3.452700E+1	-4.206000E+0	1.542460E+3	-3.123300E+1	-9.340000E-1	1.542460E+3	-3.170000E+1	-1.416000E+0	1.542460E+3	-3.451900E+1	-4.027000E+0
1.542470E+3	-3.139600E+1	-1.656000E+0	1.542470E+3	-3.156100E+1	-1.250000E+0	1.542470E+3	-3.433000E+1	-4.009000E+0	1.542470E+3	-3.122700E+1	-9.280000E-1	1.542470E+3	-3.170200E+1	-1.418000E+0	1.542470E+3	-3.470000E+1	-4.208000E+0
1.542480E+3	-3.142200E+1	-1.682000E+0	1.542480E+3	-3.152300E+1	-1.212000E+0	1.542480E+3	-3.400100E+1	-3.680000E+0	1.542480E+3	-3.122200E+1	-9.230000E-1	1.542480E+3	-3.172900E+1	-1.445000E+0	1.542480E+3	-3.501000E+1	-4.518000E+0
1.542490E+3	-3.143800E+1	-1.698000E+0	1.542490E+3	-3.149900E+1	-1.188000E+0	1.542490E+3	-3.400300E+1	-3.682000E+0	1.542490E+3	-3.124900E+1	-9.500000E-1	1.542490E+3	-3.175500E+1	-1.471000E+0	1.542490E+3	-3.523000E+1	-4.738000E+0
1.542500E+3	-3.150700E+1	-1.767000E+0	1.542500E+3	-3.148900E+1	-1.178000E+0	1.542500E+3	-3.478100E+1	-4.460000E+0	1.542500E+3	-3.125300E+1	-9.540000E-1	1.542500E+3	-3.172000E+1	-1.436000E+0	1.542500E+3	-3.576900E+1	-5.277000E+0
1.542510E+3	-3.159400E+1	-1.854000E+0	1.542510E+3	-3.150500E+1	-1.194000E+0	1.542510E+3	-3.667600E+1	-6.355000E+0	1.542510E+3	-3.128000E+1	-9.810000E-1	1.542510E+3	-3.172200E+1	-1.438000E+0	1.542510E+3	-3.655500E+1	-6.063000E+0
1.542520E+3	-3.164900E+1	-1.909000E+0	1.542520E+3	-3.151600E+1	-1.205000E+0	1.542520E+3	-3.681300E+1	-6.492000E+0	1.542520E+3	-3.129200E+1	-9.930000E-1	1.542520E+3	-3.173400E+1	-1.450000E+0	1.542520E+3	-3.748700E+1	-6.995000E+0
1.542530E+3	-3.165700E+1	-1.917000E+0	1.542530E+3	-3.149200E+1	-1.181000E+0	1.542530E+3	-3.603200E+1	-5.711000E+0	1.542530E+3	-3.127800E+1	-9.790000E-1	1.542530E+3	-3.174400E+1	-1.460000E+0	1.542530E+3	-3.795700E+1	-7.465000E+0
1.542540E+3	-3.167700E+1	-1.937000E+0	1.542540E+3	-3.150400E+1	-1.193000E+0	1.542540E+3	-3.458500E+1	-4.264000E+0	1.542540E+3	-3.127400E+1	-9.750000E-1	1.542540E+3	-3.174500E+1	-1.461000E+0	1.542540E+3	-3.861600E+1	-8.124000E+0
1.542550E+3	-3.174000E+1	-2.000000E+0	1.542550E+3	-3.150100E+1	-1.190000E+0	1.542550E+3	-3.437700E+1	-4.056000E+0	1.542550E+3	-3.126000E+1	-9.610000E-1	1.542550E+3	-3.172200E+1	-1.438000E+0	1.542550E+3	-4.249400E+1	-1.200200E+1
1.542560E+3	-3.185300E+1	-2.113000E+0	1.542560E+3	-3.150400E+1	-1.193000E+0	1.542560E+3	-3.641200E+1	-6.091000E+0	1.542560E+3	-3.124100E+1	-9.420000E-1	1.542560E+3	-3.168300E+1	-1.399000E+0	1.542560E+3	-4.314500E+1	-1.265300E+1
1.542570E+3	-3.198100E+1	-2.241000E+0	1.542570E+3	-3.148700E+1	-1.176000E+0	1.542570E+3	-3.751600E+1	-7.195000E+0	1.542570E+3	-3.128500E+1	-9.860000E-1	1.542570E+3	-3.165400E+1	-1.370000E+0	1.542570E+3	-4.436500E+1	-1.387300E+1
1.542580E+3	-3.196400E+1	-2.224000E+0	1.542580E+3	-3.152300E+1	-1.212000E+0	1.542580E+3	-3.609800E+1	-5.777000E+0	1.542580E+3	-3.127700E+1	-9.780000E-1	1.542580E+3	-3.167000E+1	-1.386000E+0	1.542580E+3	-4.401600E+1	-1.352400E+1
1.542590E+3	-3.195500E+1	-2.215000E+0	1.542590E+3	-3.159900E+1	-1.288000E+0	1.542590E+3	-3.388300E+1	-3.562000E+0	1.542590E+3	-3.124400E+1	-9.450000E-1	1.542590E+3	-3.166800E+1	-1.384000E+0	1.542590E+3	-4.389500E+1	-1.340300E+1
1.542600E+3	-3.213700E+1	-2.397000E+0	1.542600E+3	-3.159400E+1	-1.283000E+0	1.542600E+3	-3.276800E+1	-2.447000E+0	1.542600E+3	-3.124100E+1	-9.420000E-1	1.542600E+3	-3.168300E+1	-1.399000E+0	1.542600E+3	-4.602700E+1	-1.553500E+1
1.542610E+3	-3.234800E+1	-2.608000E+0	1.542610E+3	-3.154500E+1	-1.234000E+0	1.542610E+3	-3.222900E+1	-1.908000E+0	1.542610E+3	-3.123000E+1	-9.310000E-1	1.542610E+3	-3.163700E+1	-1.353000E+0	1.542610E+3	-4.856300E+1	-1.807100E+1
1.542620E+3	-3.259200E+1	-2.852000E+0	1.542620E+3	-3.154500E+1	-1.234000E+0	1.542620E+3	-3.198600E+1	-1.665000E+0	1.542620E+3	-3.123500E+1	-9.360000E-1	1.542620E+3	-3.165900E+1	-1.375000E+0	1.542620E+3	-5.311600E+1	-2.262400E+1
1.542630E+3	-3.318800E+1	-3.448000E+0	1.542630E+3	-3.154300E+1	-1.232000E+0	1.542630E+3	-3.179500E+1	-1.474000E+0	1.542630E+3	-3.123800E+1	-9.390000E-1	1.542630E+3	-3.168400E+1	-1.400000E+0	1.542630E+3	-4.839900E+1	-1.790700E+1
1.542640E+3	-3.414700E+1	-4.407000E+0	1.542640E+3	-3.154400E+1	-1.233000E+0	1.542640E+3	-3.168100E+1	-1.360000E+0	1.542640E+3	-3.124600E+1	-9.470000E-1	1.542640E+3	-3.169100E+1	-1.407000E+0	1.542640E+3	-4.306300E+1	-1.257100E+1
1.542650E+3	-3.483000E+1	-5.090000E+0	1.542650E+3	-3.159400E+1	-1.283000E+0	1.542650E+3	-3.168800E+1	-1.367000E+0	1.542650E+3	-3.128200E+1	-9.830000E-1	1.542650E+3	-3.171800E+1	-1.434000E+0	1.542650E+3	-4.308500E+1	-1.259300E+1
