24/10/2012
V740D9_TMnoRing_-0.75dBm _X	V740D9_TMnoRing_-0.75dBm_Y	V740D9_TMnoRing_-0.75dBm_Ynorm	V740D9_TMnoRing _X	V740D9_TMnoRing_Y	V740D9_TMnoRing_Ynorm	V740D9_TMr20g350 _X	V740D9_TMr20g350_Y	V740D9_TMr20g350_Ynorm	V740D9_TMr20g400 _X	V740D9_TMr20g400_Y	V740D9_TMr20g400_Ynorm	V740D9_TMr20g450 _X	V740D9_TMr20g450_Y	V740D9_TMr20g450_Ynorm	V740D9_TMr20g500 _X	V740D9_TMr20g500_Y	V740D9_TMr20g500_Ynorm	V740D9_TMr20g550 _X	V740D9_TMr20g550_Y	V740D9_TMr20g550_Ynorm	V740D9_TMr20g700 _X	V740D9_TMr20g700_Y	V740D9_TMr20g700_Ynorm	V740D9_TMr20g385g395 _X	V740D9_TMr20g385g395_Y	V740D9_TMr20g385g395_Ynorm	V740D9_TMr20g385g395 _X	V740D9_TMr20g385g395_Y	V740D9_TMr20g385g395_Ynorm	V740D9_TEr20g200 _X	V740D9_TEr20g200_Y	V740D9_TEr20g200_Ynorm	V740D9_TEnoRing _X	V740D9_TEnoRing_Y	V740D9_TEnoRing_Ynorm	V740D9_TEr20g275 _X	V740D9_TEr20g275_Y	V740D9_TEr20g275_Ynorm	V740D9_TEr20g325 _X	V740D9_TEr20g325_Y	V740D9_TEr20g325_Ynorm	V740D9_TEr20g400 _X	V740D9_TEr20g400_Y	V740D9_TEr20g400_Ynorm	V740D9_TEr20g170g180 _X	V740D9_TEr20g170g180_Y	V740D9_TEr20g170g180_Ynorm
1.540000E+3	-1.522400E+1	-9.040000E-1	1.455000E+3	-8.135200E+1	-4.884900E+1	1.455000E+3	-6.707100E+1	-3.751400E+1	1.455000E+3	-6.762400E+1	-3.814700E+1	1.455000E+3	-6.315400E+1	-3.399500E+1	1.455000E+3	-6.457700E+1	-3.506200E+1	1.455000E+3	-6.601300E+1	-3.673200E+1	1.455000E+3	-6.545200E+1	-3.618300E+1	1.455000E+3	-6.760200E+1	-3.781500E+1	1.500200E+3	-4.913700E+1	-1.945300E+1	1.530200E+3	-3.440400E+1	-4.664000E+0	1.530200E+3	-3.452900E+1	-4.218000E+0	1.530200E+3	-3.414800E+1	-3.827000E+0	1.530200E+3	-3.342900E+1	-3.130000E+0	1.530200E+3	-3.426100E+1	-3.977000E+0	1.530200E+3	-3.453900E+1	-4.047000E+0
1.540500E+3	-1.520500E+1	-8.850000E-1	1.455500E+3	-8.135200E+1	-4.884900E+1	1.455500E+3	-6.688300E+1	-3.732600E+1	1.455500E+3	-6.717000E+1	-3.769300E+1	1.455500E+3	-6.302700E+1	-3.386800E+1	1.455500E+3	-6.453000E+1	-3.501500E+1	1.455500E+3	-6.556000E+1	-3.627900E+1	1.455500E+3	-6.528900E+1	-3.602000E+1	1.455500E+3	-6.715900E+1	-3.737200E+1	1.500210E+3	-4.907500E+1	-1.939100E+1	1.530210E+3	-3.438100E+1	-4.641000E+0	1.530210E+3	-3.453900E+1	-4.228000E+0	1.530210E+3	-3.413600E+1	-3.815000E+0	1.530210E+3	-3.343100E+1	-3.132000E+0	1.530210E+3	-3.424300E+1	-3.959000E+0	1.530210E+3	-3.452200E+1	-4.030000E+0
1.541000E+3	-1.516500E+1	-8.450000E-1	1.456000E+3	-8.135200E+1	-4.884900E+1	1.456000E+3	-6.650000E+1	-3.694300E+1	1.456000E+3	-6.698200E+1	-3.750500E+1	1.456000E+3	-6.284900E+1	-3.369000E+1	1.456000E+3	-6.430800E+1	-3.479300E+1	1.456000E+3	-6.542700E+1	-3.614600E+1	1.456000E+3	-6.527100E+1	-3.600200E+1	1.456000E+3	-6.680900E+1	-3.702200E+1	1.500220E+3	-4.880500E+1	-1.912100E+1	1.530220E+3	-3.434900E+1	-4.609000E+0	1.530220E+3	-3.451900E+1	-4.208000E+0	1.530220E+3	-3.411700E+1	-3.796000E+0	1.530220E+3	-3.341900E+1	-3.120000E+0	1.530220E+3	-3.421100E+1	-3.927000E+0	1.530220E+3	-3.451600E+1	-4.024000E+0
1.541500E+3	-1.508800E+1	-7.680000E-1	1.456500E+3	-8.135200E+1	-4.884900E+1	1.456500E+3	-6.650800E+1	-3.695100E+1	1.456500E+3	-6.662700E+1	-3.715000E+1	1.456500E+3	-6.285200E+1	-3.369300E+1	1.456500E+3	-6.430100E+1	-3.478600E+1	1.456500E+3	-6.520500E+1	-3.592400E+1	1.456500E+3	-6.504300E+1	-3.577400E+1	1.456500E+3	-6.675800E+1	-3.697100E+1	1.500230E+3	-4.840700E+1	-1.872300E+1	1.530230E+3	-3.432600E+1	-4.586000E+0	1.530230E+3	-3.450100E+1	-4.190000E+0	1.530230E+3	-3.409500E+1	-3.774000E+0	1.530230E+3	-3.340400E+1	-3.105000E+0	1.530230E+3	-3.418600E+1	-3.902000E+0	1.530230E+3	-3.450100E+1	-4.009000E+0
1.542000E+3	-1.497700E+1	-6.570000E-1	1.457000E+3	-8.135200E+1	-4.884900E+1	1.457000E+3	-6.625100E+1	-3.669400E+1	1.457000E+3	-6.652800E+1	-3.705100E+1	1.457000E+3	-6.272700E+1	-3.356800E+1	1.457000E+3	-6.429900E+1	-3.478400E+1	1.457000E+3	-6.514100E+1	-3.586000E+1	1.457000E+3	-6.491400E+1	-3.564500E+1	1.457000E+3	-6.633000E+1	-3.654300E+1	1.500240E+3	-4.787600E+1	-1.819200E+1	1.530240E+3	-3.429300E+1	-4.553000E+0	1.530240E+3	-3.446300E+1	-4.152000E+0	1.530240E+3	-3.410800E+1	-3.787000E+0	1.530240E+3	-3.339700E+1	-3.098000E+0	1.530240E+3	-3.416700E+1	-3.883000E+0	1.530240E+3	-3.451200E+1	-4.020000E+0
1.542500E+3	-1.484800E+1	-5.280000E-1	1.457500E+3	-8.135200E+1	-4.884900E+1	1.457500E+3	-6.584400E+1	-3.628700E+1	1.457500E+3	-6.656900E+1	-3.709200E+1	1.457500E+3	-6.265700E+1	-3.349800E+1	1.457500E+3	-6.409000E+1	-3.457500E+1	1.457500E+3	-6.491100E+1	-3.563000E+1	1.457500E+3	-6.484500E+1	-3.557600E+1	1.457500E+3	-6.611400E+1	-3.632700E+1	1.500250E+3	-4.712300E+1	-1.743900E+1	1.530250E+3	-3.430000E+1	-4.560000E+0	1.530250E+3	-3.445000E+1	-4.139000E+0	1.530250E+3	-3.410100E+1	-3.780000E+0	1.530250E+3	-3.338300E+1	-3.084000E+0	1.530250E+3	-3.417200E+1	-3.888000E+0	1.530250E+3	-3.451200E+1	-4.020000E+0
1.543000E+3	-1.472700E+1	-4.070000E-1	1.458000E+3	-8.135200E+1	-4.884900E+1	1.458000E+3	-6.591500E+1	-3.635800E+1	1.458000E+3	-6.631400E+1	-3.683700E+1	1.458000E+3	-6.248400E+1	-3.332500E+1	1.458000E+3	-6.414800E+1	-3.463300E+1	1.458000E+3	-6.477800E+1	-3.549700E+1	1.458000E+3	-6.443100E+1	-3.516200E+1	1.458000E+3	-6.741800E+1	-3.763100E+1	1.500260E+3	-4.694700E+1	-1.726300E+1	1.530260E+3	-3.430300E+1	-4.563000E+0	1.530260E+3	-3.446200E+1	-4.151000E+0	1.530260E+3	-3.406300E+1	-3.742000E+0	1.530260E+3	-3.341000E+1	-3.111000E+0	1.530260E+3	-3.419100E+1	-3.907000E+0	1.530260E+3	-3.450300E+1	-4.011000E+0
1.543500E+3	-1.462000E+1	-3.000000E-1	1.458500E+3	-7.717400E+1	-4.467100E+1	1.458500E+3	-6.555200E+1	-3.599500E+1	1.458500E+3	-6.607600E+1	-3.659900E+1	1.458500E+3	-6.234900E+1	-3.319000E+1	1.458500E+3	-6.395600E+1	-3.444100E+1	1.458500E+3	-6.451400E+1	-3.523300E+1	1.458500E+3	-6.417000E+1	-3.490100E+1	1.458500E+3	-6.653000E+1	-3.674300E+1	1.500270E+3	-4.680000E+1	-1.711600E+1	1.530270E+3	-3.435500E+1	-4.615000E+0	1.530270E+3	-3.445800E+1	-4.147000E+0	1.530270E+3	-3.407700E+1	-3.756000E+0	1.530270E+3	-3.341700E+1	-3.118000E+0	1.530270E+3	-3.418000E+1	-3.896000E+0	1.530270E+3	-3.448600E+1	-3.994000E+0
1.544000E+3	-1.459000E+1	-2.700000E-1	1.459000E+3	-7.594500E+1	-4.344200E+1	1.459000E+3	-6.495400E+1	-3.539700E+1	1.459000E+3	-6.569400E+1	-3.621700E+1	1.459000E+3	-6.223800E+1	-3.307900E+1	1.459000E+3	-6.355300E+1	-3.403800E+1	1.459000E+3	-6.425600E+1	-3.497500E+1	1.459000E+3	-6.376900E+1	-3.450000E+1	1.459000E+3	-6.559800E+1	-3.581100E+1	1.500280E+3	-4.641900E+1	-1.673500E+1	1.530280E+3	-3.434700E+1	-4.607000E+0	1.530280E+3	-3.443700E+1	-4.126000E+0	1.530280E+3	-3.407900E+1	-3.758000E+0	1.530280E+3	-3.340700E+1	-3.108000E+0	1.530280E+3	-3.420800E+1	-3.924000E+0	1.530280E+3	-3.446400E+1	-3.972000E+0
1.544500E+3	-1.459200E+1	-2.720000E-1	1.459500E+3	-7.427100E+1	-4.176800E+1	1.459500E+3	-6.473600E+1	-3.517900E+1	1.459500E+3	-6.521600E+1	-3.573900E+1	1.459500E+3	-6.188600E+1	-3.272700E+1	1.459500E+3	-6.328200E+1	-3.376700E+1	1.459500E+3	-6.402200E+1	-3.474100E+1	1.459500E+3	-6.336200E+1	-3.409300E+1	1.459500E+3	-6.503700E+1	-3.525000E+1	1.500290E+3	-4.640100E+1	-1.671700E+1	1.530290E+3	-3.434700E+1	-4.607000E+0	1.530290E+3	-3.444900E+1	-4.138000E+0	1.530290E+3	-3.407300E+1	-3.752000E+0	1.530290E+3	-3.340200E+1	-3.103000E+0	1.530290E+3	-3.422200E+1	-3.938000E+0	1.530290E+3	-3.443900E+1	-3.947000E+0
1.545000E+3	-1.460300E+1	-2.830000E-1	1.460000E+3	-7.256400E+1	-4.006100E+1	1.460000E+3	-6.443000E+1	-3.487300E+1	1.460000E+3	-6.502300E+1	-3.554600E+1	1.460000E+3	-6.165300E+1	-3.249400E+1	1.460000E+3	-6.299300E+1	-3.347800E+1	1.460000E+3	-6.370200E+1	-3.442100E+1	1.460000E+3	-6.331200E+1	-3.404300E+1	1.460000E+3	-6.463000E+1	-3.484300E+1	1.500300E+3	-4.635700E+1	-1.667300E+1	1.530300E+3	-3.435500E+1	-4.615000E+0	1.530300E+3	-3.443500E+1	-4.124000E+0	1.530300E+3	-3.408200E+1	-3.761000E+0	1.530300E+3	-3.340000E+1	-3.101000E+0	1.530300E+3	-3.422300E+1	-3.939000E+0	1.530300E+3	-3.443300E+1	-3.941000E+0
1.545500E+3	-1.460700E+1	-2.870000E-1	1.460500E+3	-7.244700E+1	-3.994400E+1	1.460500E+3	-6.421100E+1	-3.465400E+1	1.460500E+3	-6.459100E+1	-3.511400E+1	1.460500E+3	-6.154900E+1	-3.239000E+1	1.460500E+3	-6.279400E+1	-3.327900E+1	1.460500E+3	-6.332800E+1	-3.404700E+1	1.460500E+3	-6.304500E+1	-3.377600E+1	1.460500E+3	-6.447400E+1	-3.468700E+1	1.500310E+3	-4.638200E+1	-1.669800E+1	1.530310E+3	-3.432200E+1	-4.582000E+0	1.530310E+3	-3.444200E+1	-4.131000E+0	1.530310E+3	-3.404300E+1	-3.722000E+0	1.530310E+3	-3.341300E+1	-3.114000E+0	1.530310E+3	-3.421800E+1	-3.934000E+0	1.530310E+3	-3.441600E+1	-3.924000E+0
1.546000E+3	-1.460300E+1	-2.830000E-1	1.461000E+3	-7.136600E+1	-3.886300E+1	1.461000E+3	-6.412400E+1	-3.456700E+1	1.461000E+3	-6.436600E+1	-3.488900E+1	1.461000E+3	-6.137200E+1	-3.221300E+1	1.461000E+3	-6.269000E+1	-3.317500E+1	1.461000E+3	-6.324500E+1	-3.396400E+1	1.461000E+3	-6.287800E+1	-3.360900E+1	1.461000E+3	-6.402700E+1	-3.424000E+1	1.500320E+3	-4.634700E+1	-1.666300E+1	1.530320E+3	-3.431500E+1	-4.575000E+0	1.530320E+3	-3.442500E+1	-4.114000E+0	1.530320E+3	-3.403800E+1	-3.717000E+0	1.530320E+3	-3.340000E+1	-3.101000E+0	1.530320E+3	-3.419600E+1	-3.912000E+0	1.530320E+3	-3.443900E+1	-3.947000E+0
1.546500E+3	-1.458300E+1	-2.630000E-1	1.461500E+3	-7.069300E+1	-3.819000E+1	1.461500E+3	-6.383000E+1	-3.427300E+1	1.461500E+3	-6.435100E+1	-3.487400E+1	1.461500E+3	-6.120900E+1	-3.205000E+1	1.461500E+3	-6.247300E+1	-3.295800E+1	1.461500E+3	-6.310300E+1	-3.382200E+1	1.461500E+3	-6.282100E+1	-3.355200E+1	1.461500E+3	-6.388300E+1	-3.409600E+1	1.500330E+3	-4.626200E+1	-1.657800E+1	1.530330E+3	-3.430800E+1	-4.568000E+0	1.530330E+3	-3.441900E+1	-4.108000E+0	1.530330E+3	-3.403100E+1	-3.710000E+0	1.530330E+3	-3.341200E+1	-3.113000E+0	1.530330E+3	-3.419700E+1	-3.913000E+0	1.530330E+3	-3.444300E+1	-3.951000E+0
1.547000E+3	-1.459200E+1	-2.720000E-1	1.462000E+3	-7.085100E+1	-3.834800E+1	1.462000E+3	-6.379500E+1	-3.423800E+1	1.462000E+3	-6.424600E+1	-3.476900E+1	1.462000E+3	-6.106100E+1	-3.190200E+1	1.462000E+3	-6.226200E+1	-3.274700E+1	1.462000E+3	-6.284800E+1	-3.356700E+1	1.462000E+3	-6.262700E+1	-3.335800E+1	1.462000E+3	-6.397100E+1	-3.418400E+1	1.500340E+3	-4.617800E+1	-1.649400E+1	1.530340E+3	-3.432000E+1	-4.580000E+0	1.530340E+3	-3.438700E+1	-4.076000E+0	1.530340E+3	-3.404000E+1	-3.719000E+0	1.530340E+3	-3.342400E+1	-3.125000E+0	1.530340E+3	-3.422300E+1	-3.939000E+0	1.530340E+3	-3.441800E+1	-3.926000E+0
1.547500E+3	-1.458100E+1	-2.610000E-1	1.462500E+3	-6.989800E+1	-3.739500E+1	1.462500E+3	-6.378800E+1	-3.423100E+1	1.462500E+3	-6.403400E+1	-3.455700E+1	1.462500E+3	-6.128300E+1	-3.212400E+1	1.462500E+3	-6.238900E+1	-3.287400E+1	1.462500E+3	-6.287100E+1	-3.359000E+1	1.462500E+3	-6.250600E+1	-3.323700E+1	1.462500E+3	-6.466800E+1	-3.488100E+1	1.500350E+3	-4.604900E+1	-1.636500E+1	1.530350E+3	-3.428800E+1	-4.548000E+0	1.530350E+3	-3.434000E+1	-4.029000E+0	1.530350E+3	-3.400200E+1	-3.681000E+0	1.530350E+3	-3.340300E+1	-3.104000E+0	1.530350E+3	-3.422700E+1	-3.943000E+0	1.530350E+3	-3.442700E+1	-3.935000E+0
1.548000E+3	-1.455400E+1	-2.340000E-1	1.463000E+3	-6.891900E+1	-3.641600E+1	1.463000E+3	-6.330500E+1	-3.374800E+1	1.463000E+3	-6.383800E+1	-3.436100E+1	1.463000E+3	-6.115300E+1	-3.199400E+1	1.463000E+3	-6.212100E+1	-3.260600E+1	1.463000E+3	-6.273600E+1	-3.345500E+1	1.463000E+3	-6.229900E+1	-3.303000E+1	1.463000E+3	-6.397600E+1	-3.418900E+1	1.500360E+3	-4.602000E+1	-1.633600E+1	1.530360E+3	-3.427400E+1	-4.534000E+0	1.530360E+3	-3.432400E+1	-4.013000E+0	1.530360E+3	-3.398300E+1	-3.662000E+0	1.530360E+3	-3.339500E+1	-3.096000E+0	1.530360E+3	-3.419800E+1	-3.914000E+0	1.530360E+3	-3.444100E+1	-3.949000E+0
1.548500E+3	-1.450200E+1	-1.820000E-1	1.463500E+3	-6.817900E+1	-3.567600E+1	1.463500E+3	-6.313500E+1	-3.357800E+1	1.463500E+3	-6.344300E+1	-3.396600E+1	1.463500E+3	-6.104000E+1	-3.188100E+1	1.463500E+3	-6.177300E+1	-3.225800E+1	1.463500E+3	-6.249100E+1	-3.321000E+1	1.463500E+3	-6.191900E+1	-3.265000E+1	1.463500E+3	-6.313100E+1	-3.334400E+1	1.500370E+3	-4.600400E+1	-1.632000E+1	1.530370E+3	-3.429000E+1	-4.550000E+0	1.530370E+3	-3.432600E+1	-4.015000E+0	1.530370E+3	-3.399700E+1	-3.676000E+0	1.530370E+3	-3.340600E+1	-3.107000E+0	1.530370E+3	-3.420100E+1	-3.917000E+0	1.530370E+3	-3.442600E+1	-3.934000E+0
1.549000E+3	-1.444800E+1	-1.280000E-1	1.464000E+3	-6.697100E+1	-3.446800E+1	1.464000E+3	-6.198300E+1	-3.242600E+1	1.464000E+3	-6.314700E+1	-3.367000E+1	1.464000E+3	-6.034700E+1	-3.118800E+1	1.464000E+3	-6.157700E+1	-3.206200E+1	1.464000E+3	-6.222200E+1	-3.294100E+1	1.464000E+3	-6.167400E+1	-3.240500E+1	1.464000E+3	-6.255800E+1	-3.277100E+1	1.500380E+3	-4.590400E+1	-1.622000E+1	1.530380E+3	-3.431600E+1	-4.576000E+0	1.530380E+3	-3.431200E+1	-4.001000E+0	1.530380E+3	-3.400900E+1	-3.688000E+0	1.530380E+3	-3.338200E+1	-3.083000E+0	1.530380E+3	-3.419800E+1	-3.914000E+0	1.530380E+3	-3.442200E+1	-3.930000E+0
1.549500E+3	-1.440200E+1	-8.200000E-2	1.464500E+3	-6.640100E+1	-3.389800E+1	1.464500E+3	-6.188900E+1	-3.233200E+1	1.464500E+3	-6.270400E+1	-3.322700E+1	1.464500E+3	-6.010400E+1	-3.094500E+1	1.464500E+3	-6.129900E+1	-3.178400E+1	1.464500E+3	-6.182300E+1	-3.254200E+1	1.464500E+3	-6.134600E+1	-3.207700E+1	1.464500E+3	-6.218700E+1	-3.240000E+1	1.500390E+3	-4.579500E+1	-1.611100E+1	1.530390E+3	-3.431300E+1	-4.573000E+0	1.530390E+3	-3.429800E+1	-3.987000E+0	1.530390E+3	-3.398900E+1	-3.668000E+0	1.530390E+3	-3.337000E+1	-3.071000E+0	1.530390E+3	-3.420600E+1	-3.922000E+0	1.530390E+3	-3.441700E+1	-3.925000E+0
1.550000E+3	-1.439200E+1	-7.200000E-2	1.465000E+3	-6.582800E+1	-3.332500E+1	1.465000E+3	-6.185400E+1	-3.229700E+1	1.465000E+3	-6.250600E+1	-3.302900E+1	1.465000E+3	-5.975400E+1	-3.059500E+1	1.465000E+3	-6.092700E+1	-3.141200E+1	1.465000E+3	-6.132500E+1	-3.204400E+1	1.465000E+3	-6.082000E+1	-3.155100E+1	1.465000E+3	-6.166600E+1	-3.187900E+1	1.500400E+3	-4.572200E+1	-1.603800E+1	1.530400E+3	-3.431200E+1	-4.572000E+0	1.530400E+3	-3.433100E+1	-4.020000E+0	1.530400E+3	-3.402500E+1	-3.704000E+0	1.530400E+3	-3.338200E+1	-3.083000E+0	1.530400E+3	-3.421700E+1	-3.933000E+0	1.530400E+3	-3.440800E+1	-3.916000E+0
1.550500E+3	-1.432000E+1	0.000000E+0	1.465500E+3	-6.518600E+1	-3.268300E+1	1.465500E+3	-6.162100E+1	-3.206400E+1	1.465500E+3	-6.193700E+1	-3.246000E+1	1.465500E+3	-5.939900E+1	-3.024000E+1	1.465500E+3	-6.063900E+1	-3.112400E+1	1.465500E+3	-6.102500E+1	-3.174400E+1	1.465500E+3	-6.058000E+1	-3.131100E+1	1.465500E+3	-6.132300E+1	-3.153600E+1	1.500410E+3	-4.564000E+1	-1.595600E+1	1.530410E+3	-3.432100E+1	-4.581000E+0	1.530410E+3	-3.432000E+1	-4.009000E+0	1.530410E+3	-3.403100E+1	-3.710000E+0	1.530410E+3	-3.338100E+1	-3.082000E+0	1.530410E+3	-3.420500E+1	-3.921000E+0	1.530410E+3	-3.441300E+1	-3.921000E+0
1.551000E+3	-1.432600E+1	-6.000000E-3	1.466000E+3	-6.508200E+1	-3.257900E+1	1.466000E+3	-6.142600E+1	-3.186900E+1	1.466000E+3	-6.155000E+1	-3.207300E+1	1.466000E+3	-5.918500E+1	-3.002600E+1	1.466000E+3	-6.033900E+1	-3.082400E+1	1.466000E+3	-6.072200E+1	-3.144100E+1	1.466000E+3	-6.036800E+1	-3.109900E+1	1.466000E+3	-6.088100E+1	-3.109400E+1	1.500420E+3	-4.566000E+1	-1.597600E+1	1.530420E+3	-3.429500E+1	-4.555000E+0	1.530420E+3	-3.432000E+1	-4.009000E+0	1.530420E+3	-3.402100E+1	-3.700000E+0	1.530420E+3	-3.335500E+1	-3.056000E+0	1.530420E+3	-3.419900E+1	-3.915000E+0	1.530420E+3	-3.441500E+1	-3.923000E+0
1.551500E+3	-1.438700E+1	-6.700000E-2	1.466500E+3	-6.483000E+1	-3.232700E+1	1.466500E+3	-6.135500E+1	-3.179800E+1	1.466500E+3	-6.127600E+1	-3.179900E+1	1.466500E+3	-5.897600E+1	-2.981700E+1	1.466500E+3	-6.001700E+1	-3.050200E+1	1.466500E+3	-6.039300E+1	-3.111200E+1	1.466500E+3	-5.997300E+1	-3.070400E+1	1.466500E+3	-6.090400E+1	-3.111700E+1	1.500430E+3	-4.565700E+1	-1.597300E+1	1.530430E+3	-3.429300E+1	-4.553000E+0	1.530430E+3	-3.431300E+1	-4.002000E+0	1.530430E+3	-3.399100E+1	-3.670000E+0	1.530430E+3	-3.339500E+1	-3.096000E+0	1.530430E+3	-3.418400E+1	-3.900000E+0	1.530430E+3	-3.442500E+1	-3.933000E+0
1.552000E+3	-1.444800E+1	-1.280000E-1	1.467000E+3	-6.437000E+1	-3.186700E+1	1.467000E+3	-6.084400E+1	-3.128700E+1	1.467000E+3	-6.117700E+1	-3.170000E+1	1.467000E+3	-5.895500E+1	-2.979600E+1	1.467000E+3	-5.991900E+1	-3.040400E+1	1.467000E+3	-6.028100E+1	-3.100000E+1	1.467000E+3	-5.986400E+1	-3.059500E+1	1.467000E+3	-6.168300E+1	-3.189600E+1	1.500440E+3	-4.557600E+1	-1.589200E+1	1.530440E+3	-3.429800E+1	-4.558000E+0	1.530440E+3	-3.430600E+1	-3.995000E+0	1.530440E+3	-3.399800E+1	-3.677000E+0	1.530440E+3	-3.338200E+1	-3.083000E+0	1.530440E+3	-3.418800E+1	-3.904000E+0	1.530440E+3	-3.440900E+1	-3.917000E+0
1.552500E+3	-1.451600E+1	-1.960000E-1	1.467500E+3	-6.418200E+1	-3.167900E+1	1.467500E+3	-6.070100E+1	-3.114400E+1	1.467500E+3	-6.081800E+1	-3.134100E+1	1.467500E+3	-5.881100E+1	-2.965200E+1	1.467500E+3	-5.964900E+1	-3.013400E+1	1.467500E+3	-5.999800E+1	-3.071700E+1	1.467500E+3	-5.986700E+1	-3.059800E+1	1.467500E+3	-6.079100E+1	-3.100400E+1	1.500450E+3	-4.551700E+1	-1.583300E+1	1.530450E+3	-3.430800E+1	-4.568000E+0	1.530450E+3	-3.427800E+1	-3.967000E+0	1.530450E+3	-3.397100E+1	-3.650000E+0	1.530450E+3	-3.341100E+1	-3.112000E+0	1.530450E+3	-3.417300E+1	-3.889000E+0	1.530450E+3	-3.441900E+1	-3.927000E+0
1.553000E+3	-1.457200E+1	-2.520000E-1	1.468000E+3	-6.369000E+1	-3.118700E+1	1.468000E+3	-6.045900E+1	-3.090200E+1	1.468000E+3	-6.038100E+1	-3.090400E+1	1.468000E+3	-5.841500E+1	-2.925600E+1	1.468000E+3	-5.927700E+1	-2.976200E+1	1.468000E+3	-5.987400E+1	-3.059300E+1	1.468000E+3	-5.968600E+1	-3.041700E+1	1.468000E+3	-6.006100E+1	-3.027400E+1	1.500460E+3	-4.548600E+1	-1.580200E+1	1.530460E+3	-3.427800E+1	-4.538000E+0	1.530460E+3	-3.427600E+1	-3.965000E+0	1.530460E+3	-3.397000E+1	-3.649000E+0	1.530460E+3	-3.340900E+1	-3.110000E+0	1.530460E+3	-3.417000E+1	-3.886000E+0	1.530460E+3	-3.440900E+1	-3.917000E+0
1.553500E+3	-1.459900E+1	-2.790000E-1	1.468500E+3	-6.306300E+1	-3.056000E+1	1.468500E+3	-6.003300E+1	-3.047600E+1	1.468500E+3	-6.032100E+1	-3.084400E+1	1.468500E+3	-5.807900E+1	-2.892000E+1	1.468500E+3	-5.906500E+1	-2.955000E+1	1.468500E+3	-5.948400E+1	-3.020300E+1	1.468500E+3	-5.936900E+1	-3.010000E+1	1.468500E+3	-5.968600E+1	-2.989900E+1	1.500470E+3	-4.545800E+1	-1.577400E+1	1.530470E+3	-3.430500E+1	-4.565000E+0	1.530470E+3	-3.430200E+1	-3.991000E+0	1.530470E+3	-3.401300E+1	-3.692000E+0	1.530470E+3	-3.334100E+1	-3.042000E+0	1.530470E+3	-3.419900E+1	-3.915000E+0	1.530470E+3	-3.436900E+1	-3.877000E+0
1.554000E+3	-1.460000E+1	-2.800000E-1	1.469000E+3	-6.259000E+1	-3.008700E+1	1.469000E+3	-5.968000E+1	-3.012300E+1	1.469000E+3	-5.999500E+1	-3.051800E+1	1.469000E+3	-5.779200E+1	-2.863300E+1	1.469000E+3	-5.878400E+1	-2.926900E+1	1.469000E+3	-5.902400E+1	-2.974300E+1	1.469000E+3	-5.907900E+1	-2.981000E+1	1.469000E+3	-5.923300E+1	-2.944600E+1	1.500480E+3	-4.544700E+1	-1.576300E+1	1.530480E+3	-3.430600E+1	-4.566000E+0	1.530480E+3	-3.432500E+1	-4.014000E+0	1.530480E+3	-3.403400E+1	-3.713000E+0	1.530480E+3	-3.334900E+1	-3.050000E+0	1.530480E+3	-3.419400E+1	-3.910000E+0	1.530480E+3	-3.435900E+1	-3.867000E+0
1.554500E+3	-1.459200E+1	-2.720000E-1	1.469500E+3	-6.192600E+1	-2.942300E+1	1.469500E+3	-5.925200E+1	-2.969500E+1	1.469500E+3	-5.955800E+1	-3.008100E+1	1.469500E+3	-5.747500E+1	-2.831600E+1	1.469500E+3	-5.846400E+1	-2.894900E+1	1.469500E+3	-5.866400E+1	-2.938300E+1	1.469500E+3	-5.861000E+1	-2.934100E+1	1.469500E+3	-5.880100E+1	-2.901400E+1	1.500490E+3	-4.539100E+1	-1.570700E+1	1.530490E+3	-3.430600E+1	-4.566000E+0	1.530490E+3	-3.429400E+1	-3.983000E+0	1.530490E+3	-3.403400E+1	-3.713000E+0	1.530490E+3	-3.335500E+1	-3.056000E+0	1.530490E+3	-3.420200E+1	-3.918000E+0	1.530490E+3	-3.437200E+1	-3.880000E+0
1.555000E+3	-1.458400E+1	-2.640000E-1	1.470000E+3	-6.149600E+1	-2.899300E+1	1.470000E+3	-5.888600E+1	-2.932900E+1	1.470000E+3	-5.929000E+1	-2.981300E+1	1.470000E+3	-5.713300E+1	-2.797400E+1	1.470000E+3	-5.810300E+1	-2.858800E+1	1.470000E+3	-5.841600E+1	-2.913500E+1	1.470000E+3	-5.802100E+1	-2.875200E+1	1.470000E+3	-5.864900E+1	-2.886200E+1	1.500500E+3	-4.532700E+1	-1.564300E+1	1.530500E+3	-3.430500E+1	-4.565000E+0	1.530500E+3	-3.433200E+1	-4.021000E+0	1.530500E+3	-3.407400E+1	-3.753000E+0	1.530500E+3	-3.334000E+1	-3.041000E+0	1.530500E+3	-3.421400E+1	-3.930000E+0	1.530500E+3	-3.438400E+1	-3.892000E+0
